store_id,uptime_last_hour(in minutes),uptime_last_day(in hours),uptime_last_week(in hours),downtime_last_hour(in minutes),downtime_last_day(in hours),downtime_last_week(in hours)
1741127706197624914,60,17,117,0,0,8
5006328195550873681,60,13,91,0,0,0
4860518410804234324,0,5,37,60,18,130
836466127358265431,60,8,74,0,0,0
2689959411535120475,60,10,61,0,0,8
6303488191791663199,60,11,83,0,0,0
3324627668005357668,60,7,52,0,0,0
5113893099140745326,60,14,104,0,0,0
5078814094387447918,0,0,0,60,9,63
6891979499390404721,60,23,167,0,0,0
3755860347709327483,60,11,80,0,0,0
1633535241906522240,60,11,80,0,0,0
4891207584054151295,60,23,167,0,0,0
3156042429927753860,60,14,90,0,0,0
9209379380445186178,0,0,13,60,13,79
9152106091782932620,60,14,107,0,0,0
6922416063638374544,60,7,49,0,0,0
6941024492615764114,60,9,87,0,0,0
4143487675911538838,60,23,167,0,0,0
9003478034329798807,60,10,55,0,0,0
984411719164266652,60,12,84,0,0,0
3136957600442648732,60,9,92,0,0,0
3005981708851415198,60,17,117,0,0,8
9103029069217106077,60,8,48,0,0,49
3282904817370990751,60,11,93,0,0,0
6460502612936263840,60,17,125,0,0,0
6968928459938236577,60,9,67,0,0,0
1577848034039826598,60,10,70,0,0,0
1772761913259526310,60,10,75,0,0,0
2559685299892422826,60,12,95,0,0,0
6713043732933806258,60,17,122,0,0,0
448492328628553910,0,0,9,60,9,58
8487168981302773940,60,9,69,0,0,0
6954392347942717622,60,10,47,0,0,25
2834338051912960188,60,17,66,0,0,59
7196984763501906111,60,7,73,0,0,0
1351710160562948291,60,10,77,0,0,0
151503822592870597,60,13,94,0,0,0
5510055627815553220,60,13,97,0,0,0
5417147705845057745,60,5,67,0,0,4
5877056579233843410,60,16,118,0,0,0
3354887997682485461,60,23,167,0,0,0
6708015644216035546,60,13,91,0,0,0
9211173451848779996,60,8,78,0,0,0
7556329126654413020,60,23,158,0,0,9
1475464202878617827,60,12,85,0,0,0
5611159588381427939,60,10,39,0,0,36
4845695301776050409,60,16,95,0,0,16
518776906654877935,60,6,42,0,0,0
4123336705554745583,60,8,21,0,0,34
1331024213382891761,60,10,71,0,0,0
6424995853187483894,0,0,5,60,6,65
4857754268090599674,0,0,11,60,7,59
8785149521197369595,60,17,122,0,0,0
572603891092687104,60,23,51,0,0,23
4114043024903899396,60,7,55,0,0,0
4427191338895837444,0,0,11,60,11,66
6798575823657502981,0,0,10,60,8,58
3415880736766200076,0,0,0,60,9,70
3097334170388760845,60,9,92,0,0,0
2463062066833066258,60,11,84,0,0,0
6105565215873239314,60,8,58,0,0,14
8586165988377528596,60,4,52,0,0,0
4749681339281475863,60,13,97,0,0,0
2561810480525248797,60,23,167,0,0,0
7700782639388559644,60,23,145,0,0,0
3702974385138534693,60,13,94,0,0,0
2102740864792234278,60,23,167,0,0,0
730310725961419049,60,15,91,0,0,0
2762626927317616944,60,10,73,0,0,0
1428413118182590770,60,6,89,0,0,0
2088244420953704754,60,11,79,0,0,0
5281145666427062582,60,9,58,0,0,0
7197837333618985272,60,11,77,0,0,0
2344569295155169595,60,15,108,0,0,0
6806002842022676797,60,17,125,0,0,0
1056058812228241727,0,0,23,60,7,37
8507481768137197886,0,0,12,60,10,73
3553588654995704133,0,0,10,60,10,62
4073959319596075339,60,9,92,0,0,0
2772672394068396364,60,23,167,0,0,0
2871436819514984784,60,23,87,0,0,0
625787746957691219,0,0,9,60,8,59
4993050751327963474,60,17,41,0,0,74
2478140963339503955,60,23,167,0,0,0
5798794872730749271,60,17,125,0,0,0
9133434798042548569,60,17,125,0,0,0
3511420426444015974,0,0,12,60,12,72
2472102903352920424,60,23,167,0,0,0
6519704676391848302,60,23,167,0,0,0
5650259058595170673,60,14,86,0,0,0
8987808118590671216,0,0,0,60,12,84
4809887539090491763,60,11,82,0,0,0
7023326669299059067,60,23,89,0,0,0
6740287257327733121,0,6,6,60,17,68
3808770199942400387,60,13,103,0,0,8
3260742560925550980,60,11,87,0,0,0
5589290560018876809,60,23,166,0,0,0
8583748151262022025,60,23,167,0,0,0
97882969113201039,60,7,52,0,0,0
8396227744136628622,60,14,103,0,0,0
1409173636844620177,60,23,93,0,0,0
6278606918548654484,60,23,145,0,0,22
801098314922068380,60,14,98,0,0,0
8379971763753814428,60,16,118,0,0,0
4243420246305474977,60,13,75,0,0,0
7219551467635444129,60,17,115,0,0,0
7538828005526079906,60,8,52,0,0,0
7693294435857041827,0,4,10,60,13,115
6030204557937707429,60,8,56,0,0,0
1583687068941584806,60,12,89,0,0,0
5097024330556410277,60,16,110,0,0,8
37145286092818866,60,23,167,0,0,0
7240128780261624241,60,10,72,0,0,0
6890816814711015861,60,17,115,0,0,0
6533776984196491489,60,17,125,0,0,0
3859463111626099136,30,0,1,30,0,28
8461705770185099710,60,13,91,0,0,0
504994799348779459,60,12,107,0,0,0
3896504888400775619,60,13,91,0,0,0
5285652051230820803,60,9,23,0,0,28
5990883818484566467,60,23,84,0,0,0
7579895440593717695,60,16,118,0,0,0
990212239136491976,0,0,0,60,10,70
3681631591092292042,60,23,65,0,0,102
2215353657614436813,60,23,167,0,0,0
8412854790317869515,60,13,97,0,0,0
2409347820573231579,0,0,13,60,13,78
1489474002499766754,60,23,167,0,0,0
8877725334051850723,60,7,80,0,0,0
6254904980999899621,0,3,3,60,5,59
7079744589269305830,60,11,74,0,0,0
7841585568073255400,60,17,125,0,0,0
1631960194633533938,60,14,98,0,0,0
8424623893266369007,60,17,120,0,0,5
5606755809537460723,60,11,51,0,0,74
2255755171671935480,60,23,87,0,0,0
4944536771765996026,0,3,14,60,6,59
7467413687160703485,60,14,101,0,0,0
5509197910715664897,60,23,80,0,0,0
5945586020471081479,60,14,89,0,0,0
6908096606924933643,60,7,85,0,0,0
1391517314505509391,0,0,0,60,10,75
4197788539591985681,60,23,167,0,0,0
6047542091725802001,60,8,69,0,0,0
6936490969710201366,0,6,6,60,17,86
1689097610247834156,60,16,108,0,0,3
5436965246696688173,0,0,0,60,8,62
1067538211658205745,60,12,18,0,0,65
5723378556210776623,60,10,78,0,0,0
8211824596353845823,60,11,87,0,0,0
3007923405636930115,60,23,83,0,0,2
3436949144990419524,60,10,60,0,0,10
1841819220122241606,0,0,5,60,6,65
4064641368580557394,60,8,56,0,0,0
4951294527917132374,60,11,76,0,0,0
3684426852564666972,60,8,59,0,0,0
8516066165731166811,60,15,105,0,0,0
2005674103669197410,60,6,89,0,0,0
7888405826484439648,60,9,65,0,0,1
4142898136409410155,60,12,75,0,0,0
7540023642046728810,60,11,28,0,0,53
7219433323548740203,60,22,111,0,0,39
7143583267897215602,60,23,167,0,0,0
4306062162897111672,60,23,162,0,0,2
5135316238073891448,60,13,91,0,0,0
4479050681820777084,60,8,56,0,0,0
2336119809941801598,60,1,35,0,0,109
3544355739423902337,60,8,59,0,0,0
5812627654290115200,60,15,105,0,0,0
8008203353008736898,60,12,68,0,0,0
1682487052930747014,60,6,77,0,0,0
3180407737427200650,0,0,0,60,10,70
3363197639082248845,60,23,67,0,0,3
6355476745253522062,60,11,80,0,0,0
3762593301164264081,0,5,37,60,18,130
1863543429930388115,60,13,94,0,0,0
2096150739327584921,60,13,91,0,0,0
5101602669688294040,60,8,71,0,0,0
5105782632057113244,60,7,38,0,0,50
2093459406570130080,60,9,38,0,0,29
5645142350769687198,60,15,102,0,0,2
6911269942365915808,60,13,91,0,0,0
3458731922899831466,60,23,91,0,0,8
4672339910801754798,60,13,34,0,0,56
6077393195994122930,60,6,72,0,0,0
4719537882716867255,60,14,94,0,0,0
71642071084075706,60,8,43,0,0,54
4059218353206594234,60,23,131,0,0,36
6630839090709105338,60,13,92,0,0,0
4015395599881112256,60,17,125,0,0,0
8293359695034157761,60,10,51,0,0,22
8649146370484144834,60,10,70,0,0,0
7906383812886268609,60,23,165,0,0,1
676022079485020871,60,13,91,0,0,0
4962358553945901770,60,16,112,0,0,0
8041274425300093642,60,7,49,0,0,0
8930821394916903632,60,11,80,0,0,0
5334431089093872338,60,10,73,0,0,0
3072978323754879698,60,13,94,0,0,0
6026824618320235228,0,4,4,60,3,48
5710805843198118622,60,14,93,0,0,14
7813267364657957598,60,13,65,0,0,3
3117081311539759839,60,8,67,0,0,0
7385037917446605536,60,13,91,0,0,0
7116504313354062559,0,0,5,60,10,81
4832843645680913123,60,10,70,0,0,0
1247660105897446120,60,14,95,0,0,6
8313365686533360358,60,11,87,0,0,1
6687246768983313126,0,0,0,60,12,84
5960515524698016488,60,12,85,0,0,0
7359316090119129836,60,9,109,0,0,1
4642987716824697581,60,16,118,0,0,0
4512909604559457010,60,11,80,0,0,0
9102669384230144753,60,23,162,0,0,5
5927647657345321716,60,9,45,0,0,21
5587568496527379193,60,23,69,0,0,0
7265142720007604985,60,12,105,0,5,20
7685023249649306361,0,0,9,60,9,57
4282946015059217148,0,0,0,60,12,87
4470467676763425540,0,0,10,60,10,60
3953524198013209352,60,9,63,0,0,0
4132056831419550475,60,23,66,0,0,0
5710137538735180562,60,23,167,0,0,0
3148333350663981848,60,23,167,0,0,0
1400775676226407194,60,14,56,0,0,44
1193885630958865179,60,17,125,0,0,0
307252058134940443,60,6,59,0,0,0
5279170232832428827,60,8,30,0,0,21
8565383769277893407,60,23,86,0,0,0
726475607567305507,60,13,91,0,0,0
1437796131400289062,60,11,137,0,0,0
6739995773465529125,60,7,60,0,0,0
8302393800798571304,60,4,52,0,0,0
8011242615537896237,0,0,11,60,11,66
1298971205638818613,60,10,77,0,0,0
2486431126331394869,60,13,25,0,0,69
4393726559807507255,0,0,9,60,9,58
4979094885640932155,60,8,64,0,0,0
8631339434746219322,0,0,11,60,11,82
398470402898922312,0,0,0,60,9,62
2068432582117133128,60,8,97,0,0,0
7002225150858234695,60,6,59,0,0,32
5588489906136779595,60,8,59,0,0,0
3480535111316179789,60,6,47,0,0,0
5414311746658143054,60,14,91,0,0,0
6554207295127292751,60,23,83,0,0,0
4549552615574014804,60,12,84,0,0,0
3246225231276870490,0,2,2,60,9,99
478219350604909404,60,14,86,0,0,20
1873215395956788062,60,10,78,0,0,0
5895613614476856160,60,17,120,0,0,0
8042967887585774432,60,16,100,0,0,0
3917619545935022946,60,23,166,0,0,0
6841955119980546918,60,10,57,0,0,36
4824054251223092074,0,5,15,60,18,68
3274870690774289261,60,12,97,0,0,0
6514376763104824172,60,23,47,0,0,0
6861507603513510770,60,14,94,0,0,6
4808902550461746035,60,12,85,0,0,0
5739453570641890165,60,16,100,0,0,0
6403062327729556345,60,5,71,0,0,0
8698418252385094522,60,19,100,0,0,16
5594549218120174459,60,23,167,0,0,0
2582189222044797824,60,23,167,0,0,0
221031507125373830,60,16,117,0,0,0
3046069343275256712,60,14,94,0,0,13
777828069592304528,60,10,33,0,0,41
2385481602060061585,60,11,84,0,0,0
1339182747498908563,60,17,125,0,0,0
4469658261093288852,60,23,164,0,0,0
6393855138573945748,0,0,6,60,4,45
1152281987627715479,60,12,83,0,0,18
511384453089102749,60,6,48,0,0,0
8953735298103643040,60,9,75,0,0,0
2914854032888630184,0,0,0,60,9,72
710570690761165739,60,15,59,0,0,51
4108771977457241007,60,10,13,0,0,36
1879151806228630453,60,17,125,0,0,0
197110945004784568,0,0,8,60,8,66
1399525709367577531,60,13,91,0,0,0
7436792072273365951,60,8,71,0,0,0
4892044510071032768,60,18,74,0,0,17
5516253888190090178,60,14,63,0,0,28
6462182593658948547,0,0,0,60,7,58
1583449628815887308,0,0,0,60,12,84
6451514787898067917,60,12,75,0,0,0
1213599407959378897,60,9,72,0,0,3
4170674915869002704,60,9,69,0,0,0
8881422989224512468,0,0,0,60,12,84
1230887602768645085,60,23,86,0,0,0
6187231446688402396,60,7,82,0,0,0
1473856949918895069,60,16,115,0,0,0
6941680746321578972,0,0,12,60,12,72
3650965430312242145,60,9,63,0,0,0
5867431293422210021,60,10,70,0,0,0
8578573824206375909,60,15,108,0,0,0
8577356439767256041,60,14,107,0,0,0
1512963809481624562,60,4,31,0,0,0
8165685535525538800,60,11,77,0,0,0
1616432786621991928,60,13,91,0,0,0
107685653027490811,60,8,81,0,0,0
5798793982158670846,60,14,56,0,0,45
3502386599144098827,0,2,26,60,17,113
1145220256665340940,60,10,86,0,0,0
3181905154260438029,60,7,73,0,0,0
8765104382410394637,60,23,87,0,0,0
5755215675909180432,60,23,108,0,0,0
7403982517331692560,60,23,167,0,0,0
114275044024650773,60,7,49,0,0,0
2074260411281050654,60,5,35,0,0,0
3614223877096442911,60,23,167,0,0,0
6110066700602051619,60,7,66,0,0,0
1502917382081121318,60,2,77,0,0,0
5419842377757232165,0,2,23,60,13,88
980383407109704750,60,12,89,0,0,0
2826673752016981039,60,15,53,0,0,53
4953550259395759150,60,23,83,0,0,0
1551292714985524276,60,15,105,0,0,0
5308388336058108983,60,12,60,0,0,0
1419314642800020538,60,17,130,0,0,0
3522315831688498235,60,8,63,0,0,18
7912067666808572986,0,1,14,60,12,76
4664838166424751162,60,23,136,0,0,31
8361717064277232708,60,23,157,0,0,10
1951367257477778508,60,10,79,0,0,2
7738629096232062027,60,17,125,0,0,0
3291183849752136781,60,14,98,0,0,0
5206709170547887181,60,9,68,0,0,0
2141904638733388878,60,12,69,0,0,14
4442789132825857105,60,23,167,0,0,0
55531008172952663,60,23,49,0,0,40
2085438966225996892,60,11,75,0,0,1
5393646129225600094,60,11,27,0,0,0
7681219113084292190,60,14,101,0,0,46
5127560792701733983,60,23,80,0,0,87
1828362894948207715,60,10,88,0,0,0
874801976302144611,60,11,35,0,0,41
1282771415198600294,60,17,125,0,0,0
1914448156720761960,60,23,72,0,0,0
5909882947993177191,60,11,86,0,0,0
606197548405197930,60,23,86,0,0,0
4867741552667004015,60,5,71,0,0,0
5035879635790826608,60,10,26,0,0,54
6524973376058199155,60,15,103,0,0,1
368600794368969848,60,13,97,0,0,0
725052666265865337,60,10,90,0,0,0
684369281590201467,60,8,71,0,0,0
4567216669352070267,60,8,83,0,0,0
7066314872453237880,0,0,10,60,10,63
8736159729977101435,60,16,112,0,0,0
7193781014408432763,60,11,80,0,0,0
8526029543039110265,60,12,84,0,0,0
4518301047464660098,60,23,165,0,0,2
4767797229548964999,0,0,8,60,8,52
4652595129999264905,60,23,27,0,0,41
8549361458818026633,60,15,108,0,0,0
7640382177701137546,60,23,37,0,0,51
5812881515818912908,60,14,104,0,0,0
4023339040304794763,0,0,10,60,10,62
6038594067388468362,60,10,78,0,0,0
7172730440179813521,60,12,84,0,0,0
8629338475496770706,60,12,86,0,0,0
3613772754770267286,60,13,97,0,0,0
462371174123670682,60,16,115,0,0,0
5701799324402814110,60,15,105,0,0,0
5399369650399546527,60,23,62,0,0,20
7198168144759196833,60,23,167,0,0,0
5962156314574228644,60,11,86,0,0,0
888034614488763562,60,10,73,0,0,0
346732276444269746,60,23,163,0,0,4
5976834746871549107,60,10,73,0,0,0
6866340185467456692,60,5,35,0,0,0
224225803114581178,60,17,125,0,0,0
2551276113360358587,60,23,167,0,0,0
3357524530501815487,0,5,18,60,12,107
4091335016030801088,60,16,112,0,0,0
3374692673664847042,60,14,93,0,0,0
1983700099370257604,60,23,131,0,0,36
1135280948905249992,60,13,91,0,0,0
4647450529611353287,60,10,77,0,0,0
6928012242471193801,60,9,74,0,0,0
7805565389517360330,60,17,119,0,0,0
7673193647151844558,0,0,0,60,10,72
1584159031570566355,60,15,118,0,0,0
3087015171250654419,60,14,98,0,0,0
8814052003853110483,60,15,111,0,0,0
5806307676393966810,60,23,167,0,0,0
6027223233582763227,60,23,95,0,0,0
2402445654503754979,60,13,91,0,0,0
9041196746080750817,0,0,0,60,10,73
2911301616998845670,60,16,96,0,0,15
5463331764180716776,60,10,97,0,0,0
3427002151937314033,60,23,49,0,0,40
557493158298586356,60,16,117,0,0,0
8024071732049874161,60,9,72,0,0,1
8816994289956752629,60,9,66,0,0,0
4680338551287516407,60,13,91,0,0,0
5257304808405339387,60,10,24,0,0,51
4681532392046726397,60,23,167,0,0,0
6703745954269203712,60,23,97,0,0,0
4472935708341406981,60,10,88,0,0,0
696108665408195847,60,7,58,0,0,0
1189875593133624582,60,23,167,0,0,0
8936420549218209036,60,6,50,0,0,0
6767755065226857745,60,19,118,0,0,0
4801202433941572881,60,14,98,0,0,0
6177972294959500564,60,23,140,0,0,27
4656575022675922204,60,14,98,0,0,0
9193559216574172446,60,23,108,0,0,0
3368274675494292780,60,8,56,0,0,0
2630360022847622446,60,10,70,0,0,0
6684297343459593518,60,12,33,0,0,52
7625140008460455212,60,23,167,0,0,0
82665482356362548,60,14,95,0,0,12
655365573238197560,60,13,94,0,0,0
1426116609777110332,60,14,90,0,0,0
2830148524344610113,60,4,39,0,0,0
7197782624768298303,0,0,3,60,10,54
9222367421889482050,60,23,167,0,0,0
7308414480331279686,60,9,45,0,0,20
1080245494597782861,60,6,37,0,0,4
902099876354329940,60,23,70,0,0,0
5862018505325645141,60,23,167,0,0,0
7794572028181286231,60,17,122,0,0,0
3173263880825376091,0,10,10,60,13,72
2286364319330176355,60,14,98,0,0,0
2358207722040528228,60,23,144,0,0,0
8953320121804361061,60,23,110,0,0,0
6465806276215836007,60,11,32,0,0,41
3568558142885236076,60,19,139,0,0,0
5061944589253283189,60,10,73,0,0,0
378275369516731770,60,7,61,0,0,0
4757064589266029945,60,23,126,0,0,0
7613374911564844408,60,15,105,0,0,0
7145644558278364540,60,9,108,0,0,2
6262780787050351997,60,9,71,0,0,0
6402939236541828477,60,10,92,0,0,0
7539689905336880508,60,23,160,0,0,7
3138716926638067075,60,23,159,0,0,8
2108677434268323205,0,1,14,60,12,76
1357357707709615495,60,23,167,0,0,0
6267688478447013254,60,23,167,0,0,0
4536375727700249996,0,0,0,60,17,125
8234005889300204944,60,11,28,0,0,53
1789631946739158421,60,10,70,0,0,0
3348545353495285151,60,9,59,0,0,3
185099711074799014,60,15,107,0,0,0
712726473540111783,60,14,97,0,0,7
8551131943681265060,0,3,26,60,13,92
7144390826012315045,60,5,35,0,0,0
313197198264667562,60,13,93,0,0,0
7119464278662090152,60,19,139,0,0,0
2654158616835689898,0,5,29,60,18,41
7649999801487920556,60,16,108,0,0,3
7657989009899359664,60,10,75,0,0,0
2199267188542639539,60,13,87,0,0,0
1491699232228347317,60,9,60,0,0,27
2905554666505997751,60,23,80,0,0,0
4926314344984645050,0,5,37,60,18,130
8741481080369909178,0,0,6,60,8,86
7369215549436595643,60,12,84,0,0,0
8252810315979230650,60,10,70,0,0,0
4412140846634503613,60,11,82,0,0,0
8751788138303196606,60,17,122,0,0,0
650444438682216676,60,23,167,0,0,0
3107437901270453701,60,23,78,0,0,0
5540467504825535942,60,9,92,0,0,0
5038987348045204944,60,9,93,0,0,0
382969169117187539,60,19,133,0,0,0
6517657819241024978,60,10,73,0,0,0
849669130903883218,60,9,66,0,0,0
8432925804074077651,60,23,43,0,0,101
3603795277126700501,60,10,65,0,0,4
8016891495762496975,60,14,73,0,0,25
1437456186050088403,0,0,12,60,12,72
3107942065041116633,60,18,131,0,0,0
6013612312650780121,60,9,109,0,0,0
7945248894197468626,60,11,73,0,0,20
7301074743612607953,60,17,125,0,0,0
759577923095203297,60,10,76,0,0,0
1560740120474422753,60,10,70,0,0,0
473153332338068963,60,10,86,0,0,0
1807648336773352933,60,9,68,0,0,0
8377637253278141924,60,4,39,0,0,0
2510833931154296295,60,19,133,0,0,0
7939408112678964710,60,9,77,0,0,0
7194638486069841380,60,14,91,0,0,18
4442246927401061862,60,23,167,0,0,0
570349855703174635,60,13,94,0,0,0
8478403233959906794,0,0,11,60,8,65
1288512596573294065,0,0,10,60,10,62
2637487609551982070,0,0,14,60,11,84
3013229031031541242,60,13,91,0,0,0
173113714660183551,60,13,91,0,0,0
6988788213152255484,60,13,91,0,0,0
2669539681763397123,60,11,77,0,0,0
8479469354011758083,60,23,95,0,0,2
1111908011565911561,60,14,48,0,0,40
6664750430900653577,0,0,0,60,4,53
9141611043881094669,60,8,66,0,0,0
576038859845144083,60,23,144,0,0,0
4837197910752562709,60,14,88,0,0,1
5048482931491933717,60,11,68,0,0,19
4953607832968433175,60,9,63,0,0,0
5372499269146250778,60,9,68,0,0,0
3361278033591045661,60,23,167,0,0,0
4328591465187020322,0,6,15,60,17,66
8026681827217706529,60,17,125,0,0,0
1698798899926699562,60,13,91,0,0,0
8970330470963809832,60,13,91,0,0,0
409133169015950892,60,15,34,0,0,57
9000355033602264623,60,15,113,0,0,0
1962467762193698355,60,7,73,0,0,0
4141749055574117942,60,20,146,0,0,0
3214657992563658298,60,23,167,0,0,0
4171193547310632511,60,14,101,0,0,0
8857637609483537982,60,6,41,0,0,0
5537544661782892097,60,9,63,0,0,0
8895221278126935617,60,11,45,0,0,31
5997377278956736066,60,23,167,0,0,0
2024758294929804871,60,9,92,0,0,0
5528181003171302986,0,0,12,60,12,72
5859695775487102539,60,8,62,0,0,0
4361621347425783374,60,23,103,0,0,0
4342900305837887057,0,0,14,60,14,79
1903492784538685014,60,11,69,0,0,7
2364333062968217177,0,0,11,60,11,82
422300373833879131,60,17,122,0,0,0
1228746224876162654,60,16,160,0,0,0
601095860876938851,0,0,13,60,13,80
873673800041401959,60,12,29,0,0,56
6903947718725930599,0,0,11,60,11,70
529361514760244850,60,6,40,0,0,6
5550217765322559092,60,11,30,0,0,50
6229719287924297334,60,7,65,0,0,0
4591267031123857016,60,23,167,0,0,0
1194514756706471547,60,23,102,0,0,0
1807233216799182461,60,17,116,0,0,9
7575377953579535994,60,8,66,0,0,0
4705685643865001597,60,3,36,0,0,43
3917121135441907324,60,23,82,0,0,0
5780627919525940863,60,23,97,0,0,0
3457751342320160386,60,23,87,0,0,0
3694722350197476996,60,13,94,0,0,0
6271041797853253252,60,16,117,0,0,0
1404363152012971654,60,23,167,0,0,0
5942931377126903430,60,16,118,0,0,0
5489095054940802698,60,9,75,0,0,0
6191666792121339530,60,10,70,0,0,0
5287229154367573648,60,14,52,0,0,37
1050110736424701586,60,23,82,0,0,0
540317706280046232,60,10,51,0,0,18
7707528008225066648,60,6,59,0,0,0
43809554671079068,60,23,167,0,0,0
7863786493431352986,60,10,72,0,0,0
3787606181689560735,60,23,167,0,0,0
8499292315801226911,60,9,56,0,0,13
4545729710246891179,60,9,45,0,0,17
1129596624342748847,60,14,98,0,0,0
992372270331989684,60,11,63,0,0,0
689758345096433335,60,23,75,0,0,92
2578577599122607800,60,8,73,0,0,0
2179821797436559038,60,23,167,0,0,0
6660150627874999999,60,9,76,0,0,0
4722679879134711489,60,23,83,0,0,0
1222808398511640259,0,0,10,60,10,64
